pair_id,definition_id,ddinter_id_a,drug_a,drugbank_id_a,ddinter_id_b,drug_b,drugbank_id_b,severity,mechanism,pair_key,detail_url,scraped_at
1144427,-1,DDInter157,Azithromycin,DB00207,DDInter1622,Rosuvastatin,DB01098,Unknown,Unknown,DDInter157|DDInter1622,https://ddinter.scbdd.com/ddinter/interact/1144427,2026-09-09T10:06:36+00:00
1144433,-1,DDInter157,Azithromycin,DB00207,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter157|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1144433,2026-09-09T10:06:36+00:00
1144437,-1,DDInter157,Azithromycin,DB00207,DDInter995,Itraconazole,DB01167,Unknown,Unknown,DDInter157|DDInter995,https://ddinter.scbdd.com/ddinter/interact/1144437,2026-09-09T10:06:36+00:00
1144443,-1,DDInter157,Azithromycin,DB00207,DDInter334,Ceftriaxone,DB01212,Unknown,Unknown,DDInter157|DDInter334,https://ddinter.scbdd.com/ddinter/interact/1144443,2026-09-09T10:06:36+00:00
1144447,-1,DDInter157,Azithromycin,DB00207,DDInter513,Dexamethasone,DB01234,Unknown,Unknown,DDInter157|DDInter513,https://ddinter.scbdd.com/ddinter/interact/1144447,2026-09-09T10:06:36+00:00
1145075,-1,DDInter1915,Valsartan,DB00177,DDInter825,Glimepiride,DB00222,Unknown,Unknown,DDInter1915|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1145075,2026-09-09T10:06:36+00:00
1145089,-1,DDInter825,Glimepiride,DB00222,DDInter1927,Venlafaxine,DB00285,Unknown,Unknown,DDInter1927|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1145089,2026-09-09T10:06:36+00:00
1145098,-1,DDInter825,Glimepiride,DB00222,DDInter1707,Spironolactone,DB00421,Unknown,Unknown,DDInter1707|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1145098,2026-09-09T10:06:36+00:00
1145105,-1,DDInter825,Glimepiride,DB00222,DDInter608,Duloxetine,DB00476,Unknown,Unknown,DDInter608|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1145105,2026-09-09T10:06:36+00:00
1145113,-1,DDInter825,Glimepiride,DB00222,DDInter1020,Lamotrigine,DB00555,Unknown,Unknown,DDInter1020|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1145113,2026-09-09T10:06:36+00:00
1145115,-1,DDInter825,Glimepiride,DB00222,DDInter1174,Methotrexate,DB00563,Unknown,Unknown,DDInter1174|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1145115,2026-09-09T10:06:36+00:00
1145118,-1,DDInter825,Glimepiride,DB00222,DDInter1675,Simvastatin,DB00641,Unknown,Unknown,DDInter1675|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1145118,2026-09-09T10:06:36+00:00
1145121,-1,DDInter825,Glimepiride,DB00222,DDInter1095,Losartan,DB00678,Unknown,Unknown,DDInter1095|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1145121,2026-09-09T10:06:36+00:00
1145139,-1,DDInter825,Glimepiride,DB00222,DDInter1202,Metronidazole,DB00916,Unknown,Unknown,DDInter1202|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1145139,2026-09-09T10:06:36+00:00
1145154,-1,DDInter825,Glimepiride,DB00222,DDInter1622,Rosuvastatin,DB01098,Unknown,Unknown,DDInter1622|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1145154,2026-09-09T10:06:36+00:00
1145823,-1,DDInter1915,Valsartan,DB00177,DDInter1460,Phenytoin,DB00252,Unknown,Unknown,DDInter1460|DDInter1915,https://ddinter.scbdd.com/ddinter/interact/1145823,2026-09-09T10:06:36+00:00
1145824,-1,DDInter1565,Ramipril,DB00178,DDInter1460,Phenytoin,DB00252,Unknown,Unknown,DDInter1460|DDInter1565,https://ddinter.scbdd.com/ddinter/interact/1145824,2026-09-09T10:06:36+00:00
1145826,-1,DDInter157,Azithromycin,DB00207,DDInter1460,Phenytoin,DB00252,Unknown,Unknown,DDInter1460|DDInter157,https://ddinter.scbdd.com/ddinter/interact/1145826,2026-09-09T10:06:36+00:00
1145841,-1,DDInter1460,Phenytoin,DB00252,DDInter1707,Spironolactone,DB00421,Unknown,Unknown,DDInter1460|DDInter1707,https://ddinter.scbdd.com/ddinter/interact/1145841,2026-09-09T10:06:36+00:00
1145863,-1,DDInter1460,Phenytoin,DB00252,DDInter638,Enalapril,DB00584,Unknown,Unknown,DDInter1460|DDInter638,https://ddinter.scbdd.com/ddinter/interact/1145863,2026-09-09T10:06:36+00:00
1145868,-1,DDInter1460,Phenytoin,DB00252,DDInter216,Bisoprolol,DB00612,Unknown,Unknown,DDInter1460|DDInter216,https://ddinter.scbdd.com/ddinter/interact/1145868,2026-09-09T10:06:36+00:00
1145871,-1,DDInter1460,Phenytoin,DB00252,DDInter1675,Simvastatin,DB00641,Unknown,Unknown,DDInter1460|DDInter1675,https://ddinter.scbdd.com/ddinter/interact/1145871,2026-09-09T10:06:36+00:00
1145908,-1,DDInter1460,Phenytoin,DB00252,DDInter883,Hydrochlorothiazide,DB00999,Unknown,Unknown,DDInter1460|DDInter883,https://ddinter.scbdd.com/ddinter/interact/1145908,2026-09-09T10:06:36+00:00
1145920,-1,DDInter1460,Phenytoin,DB00252,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter1460|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1145920,2026-09-09T10:06:36+00:00
1145925,-1,DDInter1460,Phenytoin,DB00252,DDInter1622,Rosuvastatin,DB01098,Unknown,Unknown,DDInter1460|DDInter1622,https://ddinter.scbdd.com/ddinter/interact/1145925,2026-09-09T10:06:36+00:00
1145929,-1,DDInter1460,Phenytoin,DB00252,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter1460|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1145929,2026-09-09T10:06:36+00:00
1146811,-1,DDInter1915,Valsartan,DB00177,DDInter1791,Theophylline,DB00277,Unknown,Unknown,DDInter1791|DDInter1915,https://ddinter.scbdd.com/ddinter/interact/1146811,2026-09-09T10:06:36+00:00
1146812,-1,DDInter1565,Ramipril,DB00178,DDInter1791,Theophylline,DB00277,Unknown,Unknown,DDInter1565|DDInter1791,https://ddinter.scbdd.com/ddinter/interact/1146812,2026-09-09T10:06:36+00:00
1146816,-1,DDInter825,Glimepiride,DB00222,DDInter1791,Theophylline,DB00277,Unknown,Unknown,DDInter1791|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1146816,2026-09-09T10:06:36+00:00
1146819,-1,DDInter1791,Theophylline,DB00277,DDInter1927,Venlafaxine,DB00285,Unknown,Unknown,DDInter1791|DDInter1927,https://ddinter.scbdd.com/ddinter/interact/1146819,2026-09-09T10:06:36+00:00
1146821,-1,DDInter1791,Theophylline,DB00277,DDInter1913,Valproic acid,DB00313,Unknown,Unknown,DDInter1791|DDInter1913,https://ddinter.scbdd.com/ddinter/interact/1146821,2026-09-09T10:06:36+00:00
1146823,-1,DDInter1791,Theophylline,DB00277,DDInter1164,Metformin,DB00331,Unknown,Unknown,DDInter1164|DDInter1791,https://ddinter.scbdd.com/ddinter/interact/1146823,2026-09-09T10:06:36+00:00
1146824,-1,DDInter1791,Theophylline,DB00277,DDInter1326,Olanzapine,DB00334,Unknown,Unknown,DDInter1326|DDInter1791,https://ddinter.scbdd.com/ddinter/interact/1146824,2026-09-09T10:06:36+00:00
1146827,-1,DDInter1791,Theophylline,DB00277,DDInter79,Amlodipine,DB00381,Unknown,Unknown,DDInter1791|DDInter79,https://ddinter.scbdd.com/ddinter/interact/1146827,2026-09-09T10:06:36+00:00
1146828,-1,DDInter1791,Theophylline,DB00277,DDInter554,Digoxin,DB00390,Unknown,Unknown,DDInter1791|DDInter554,https://ddinter.scbdd.com/ddinter/interact/1146828,2026-09-09T10:06:36+00:00
1146831,-1,DDInter1791,Theophylline,DB00277,DDInter1707,Spironolactone,DB00421,Unknown,Unknown,DDInter1707|DDInter1791,https://ddinter.scbdd.com/ddinter/interact/1146831,2026-09-09T10:06:36+00:00
1146836,-1,DDInter1791,Theophylline,DB00277,DDInter758,Fluoxetine,DB00472,Unknown,Unknown,DDInter1791|DDInter758,https://ddinter.scbdd.com/ddinter/interact/1146836,2026-09-09T10:06:36+00:00
1146847,-1,DDInter1791,Theophylline,DB00277,DDInter638,Enalapril,DB00584,Unknown,Unknown,DDInter1791|DDInter638,https://ddinter.scbdd.com/ddinter/interact/1146847,2026-09-09T10:06:36+00:00
1146850,-1,DDInter1791,Theophylline,DB00277,DDInter1675,Simvastatin,DB00641,Unknown,Unknown,DDInter1675|DDInter1791,https://ddinter.scbdd.com/ddinter/interact/1146850,2026-09-09T10:06:36+00:00
1146853,-1,DDInter1791,Theophylline,DB00277,DDInter1095,Losartan,DB00678,Unknown,Unknown,DDInter1095|DDInter1791,https://ddinter.scbdd.com/ddinter/interact/1146853,2026-09-09T10:06:36+00:00
1146854,-1,DDInter1791,Theophylline,DB00277,DDInter1951,Warfarin,DB00682,Unknown,Unknown,DDInter1791|DDInter1951,https://ddinter.scbdd.com/ddinter/interact/1146854,2026-09-09T10:06:36+00:00
1146860,-1,DDInter1791,Theophylline,DB00277,DDInter1605,Risperidone,DB00734,Unknown,Unknown,DDInter1605|DDInter1791,https://ddinter.scbdd.com/ddinter/interact/1146860,2026-09-09T10:06:36+00:00
1146861,-1,DDInter1791,Theophylline,DB00277,DDInter413,Clopidogrel,DB00758,Unknown,Unknown,DDInter1791|DDInter413,https://ddinter.scbdd.com/ddinter/interact/1146861,2026-09-09T10:06:36+00:00
1146870,-1,DDInter1791,Theophylline,DB00277,DDInter1202,Metronidazole,DB00916,Unknown,Unknown,DDInter1202|DDInter1791,https://ddinter.scbdd.com/ddinter/interact/1146870,2026-09-09T10:06:36+00:00
1146873,-1,DDInter1791,Theophylline,DB00277,DDInter20,Acetylsalicylic acid,DB00945,Unknown,Unknown,DDInter1791|DDInter20,https://ddinter.scbdd.com/ddinter/interact/1146873,2026-09-09T10:06:36+00:00
1146879,-1,DDInter1791,Theophylline,DB00277,DDInter883,Hydrochlorothiazide,DB00999,Unknown,Unknown,DDInter1791|DDInter883,https://ddinter.scbdd.com/ddinter/interact/1146879,2026-09-09T10:06:36+00:00
1146886,-1,DDInter1791,Theophylline,DB00277,DDInter900,Ibuprofen,DB01050,Unknown,Unknown,DDInter1791|DDInter900,https://ddinter.scbdd.com/ddinter/interact/1146886,2026-09-09T10:06:36+00:00
1146890,-1,DDInter1791,Theophylline,DB00277,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter1791,https://ddinter.scbdd.com/ddinter/interact/1146890,2026-09-09T10:06:36+00:00
1146896,-1,DDInter1791,Theophylline,DB00277,DDInter334,Ceftriaxone,DB01212,Unknown,Unknown,DDInter1791|DDInter334,https://ddinter.scbdd.com/ddinter/interact/1146896,2026-09-09T10:06:36+00:00
1147365,-1,DDInter1927,Venlafaxine,DB00285,DDInter1675,Simvastatin,DB00641,Unknown,Unknown,DDInter1675|DDInter1927,https://ddinter.scbdd.com/ddinter/interact/1147365,2026-09-09T10:06:36+00:00
1147391,-1,DDInter1927,Venlafaxine,DB00285,DDInter1590,Rifampicin,DB01045,Unknown,Unknown,DDInter1590|DDInter1927,https://ddinter.scbdd.com/ddinter/interact/1147391,2026-09-09T10:06:36+00:00
1147393,-1,DDInter1927,Venlafaxine,DB00285,DDInter1622,Rosuvastatin,DB01098,Unknown,Unknown,DDInter1622|DDInter1927,https://ddinter.scbdd.com/ddinter/interact/1147393,2026-09-09T10:06:36+00:00
1147743,-1,DDInter1915,Valsartan,DB00177,DDInter1913,Valproic acid,DB00313,Unknown,Unknown,DDInter1913|DDInter1915,https://ddinter.scbdd.com/ddinter/interact/1147743,2026-09-09T10:06:36+00:00
1147744,-1,DDInter1565,Ramipril,DB00178,DDInter1913,Valproic acid,DB00313,Unknown,Unknown,DDInter1565|DDInter1913,https://ddinter.scbdd.com/ddinter/interact/1147744,2026-09-09T10:06:36+00:00
1147747,-1,DDInter743,Fluconazole,DB00196,DDInter1913,Valproic acid,DB00313,Unknown,Unknown,DDInter1913|DDInter743,https://ddinter.scbdd.com/ddinter/interact/1147747,2026-09-09T10:06:36+00:00
1147756,-1,DDInter825,Glimepiride,DB00222,DDInter1913,Valproic acid,DB00313,Unknown,Unknown,DDInter1913|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1147756,2026-09-09T10:06:36+00:00
1147771,-1,DDInter1913,Valproic acid,DB00313,DDInter1164,Metformin,DB00331,Unknown,Unknown,DDInter1164|DDInter1913,https://ddinter.scbdd.com/ddinter/interact/1147771,2026-09-09T10:06:36+00:00
1147773,-1,DDInter1913,Valproic acid,DB00313,DDInter1340,Omeprazole,DB00338,Unknown,Unknown,DDInter1340|DDInter1913,https://ddinter.scbdd.com/ddinter/interact/1147773,2026-09-09T10:06:36+00:00
1147781,-1,DDInter1913,Valproic acid,DB00313,DDInter1707,Spironolactone,DB00421,Unknown,Unknown,DDInter1707|DDInter1913,https://ddinter.scbdd.com/ddinter/interact/1147781,2026-09-09T10:06:36+00:00
1147812,-1,DDInter1913,Valproic acid,DB00313,DDInter638,Enalapril,DB00584,Unknown,Unknown,DDInter1913|DDInter638,https://ddinter.scbdd.com/ddinter/interact/1147812,2026-09-09T10:06:36+00:00
1147824,-1,DDInter1913,Valproic acid,DB00313,DDInter1675,Simvastatin,DB00641,Unknown,Unknown,DDInter1675|DDInter1913,https://ddinter.scbdd.com/ddinter/interact/1147824,2026-09-09T10:06:36+00:00
1147833,-1,DDInter1913,Valproic acid,DB00313,DDInter1095,Losartan,DB00678,Unknown,Unknown,DDInter1095|DDInter1913,https://ddinter.scbdd.com/ddinter/interact/1147833,2026-09-09T10:06:36+00:00
1147835,-1,DDInter1913,Valproic acid,DB00313,DDInter790,Furosemide,DB00695,Unknown,Unknown,DDInter1913|DDInter790,https://ddinter.scbdd.com/ddinter/interact/1147835,2026-09-09T10:06:36+00:00
1147864,-1,DDInter1913,Valproic acid,DB00313,DDInter1735,Tacrolimus,DB00864,Unknown,Unknown,DDInter1735|DDInter1913,https://ddinter.scbdd.com/ddinter/interact/1147864,2026-09-09T10:06:36+00:00
1147874,-1,DDInter1913,Valproic acid,DB00313,DDInter1202,Metronidazole,DB00916,Unknown,Unknown,DDInter1202|DDInter1913,https://ddinter.scbdd.com/ddinter/interact/1147874,2026-09-09T10:06:36+00:00
1147891,-1,DDInter1913,Valproic acid,DB00313,DDInter883,Hydrochlorothiazide,DB00999,Unknown,Unknown,DDInter1913|DDInter883,https://ddinter.scbdd.com/ddinter/interact/1147891,2026-09-09T10:06:36+00:00
1147919,-1,DDInter1913,Valproic acid,DB00313,DDInter1622,Rosuvastatin,DB01098,Unknown,Unknown,DDInter1622|DDInter1913,https://ddinter.scbdd.com/ddinter/interact/1147919,2026-09-09T10:06:36+00:00
1147928,-1,DDInter1913,Valproic acid,DB00313,DDInter995,Itraconazole,DB01167,Unknown,Unknown,DDInter1913|DDInter995,https://ddinter.scbdd.com/ddinter/interact/1147928,2026-09-09T10:06:36+00:00
1147972,-1,DDInter458,Cyclosporine,DB00091,DDInter14,Acetaminophen,DB00316,Unknown,Unknown,DDInter14|DDInter458,https://ddinter.scbdd.com/ddinter/interact/1147972,2026-09-09T10:06:36+00:00
1147979,-1,DDInter1915,Valsartan,DB00177,DDInter14,Acetaminophen,DB00316,Unknown,Unknown,DDInter14|DDInter1915,https://ddinter.scbdd.com/ddinter/interact/1147979,2026-09-09T10:06:36+00:00
1147980,-1,DDInter1565,Ramipril,DB00178,DDInter14,Acetaminophen,DB00316,Unknown,Unknown,DDInter14|DDInter1565,https://ddinter.scbdd.com/ddinter/interact/1147980,2026-09-09T10:06:36+00:00
1147989,-1,DDInter743,Fluconazole,DB00196,DDInter14,Acetaminophen,DB00316,Unknown,Unknown,DDInter14|DDInter743,https://ddinter.scbdd.com/ddinter/interact/1147989,2026-09-09T10:06:36+00:00
1147996,-1,DDInter157,Azithromycin,DB00207,DDInter14,Acetaminophen,DB00316,Unknown,Unknown,DDInter14|DDInter157,https://ddinter.scbdd.com/ddinter/interact/1147996,2026-09-09T10:06:36+00:00
1148006,-1,DDInter825,Glimepiride,DB00222,DDInter14,Acetaminophen,DB00316,Unknown,Unknown,DDInter14|DDInter825,https://ddinter.scbdd.com/ddinter/interact/1148006,2026-09-09T10:06:36+00:00
1148022,-1,DDInter1791,Theophylline,DB00277,DDInter14,Acetaminophen,DB00316,Unknown,Unknown,DDInter14|DDInter1791,https://ddinter.scbdd.com/ddinter/interact/1148022,2026-09-09T10:06:36+00:00
1148027,-1,DDInter1927,Venlafaxine,DB00285,DDInter14,Acetaminophen,DB00316,Unknown,Unknown,DDInter14|DDInter1927,https://ddinter.scbdd.com/ddinter/interact/1148027,2026-09-09T10:06:36+00:00
1148038,-1,DDInter1913,Valproic acid,DB00313,DDInter14,Acetaminophen,DB00316,Unknown,Unknown,DDInter14|DDInter1913,https://ddinter.scbdd.com/ddinter/interact/1148038,2026-09-09T10:06:36+00:00
1148048,-1,DDInter14,Acetaminophen,DB00316,DDInter1164,Metformin,DB00331,Unknown,Unknown,DDInter1164|DDInter14,https://ddinter.scbdd.com/ddinter/interact/1148048,2026-09-09T10:06:36+00:00
1148050,-1,DDInter14,Acetaminophen,DB00316,DDInter1326,Olanzapine,DB00334,Unknown,Unknown,DDInter1326|DDInter14,https://ddinter.scbdd.com/ddinter/interact/1148050,2026-09-09T10:06:36+00:00
1148053,-1,DDInter14,Acetaminophen,DB00316,DDInter1340,Omeprazole,DB00338,Unknown,Unknown,DDInter1340|DDInter14,https://ddinter.scbdd.com/ddinter/interact/1148053,2026-09-09T10:06:36+00:00
1148072,-1,DDInter14,Acetaminophen,DB00316,DDInter79,Amlodipine,DB00381,Unknown,Unknown,DDInter14|DDInter79,https://ddinter.scbdd.com/ddinter/interact/1148072,2026-09-09T10:06:36+00:00
1148073,-1,DDInter14,Acetaminophen,DB00316,DDInter554,Digoxin,DB00390,Unknown,Unknown,DDInter14|DDInter554,https://ddinter.scbdd.com/ddinter/interact/1148073,2026-09-09T10:06:36+00:00
1148087,-1,DDInter14,Acetaminophen,DB00316,DDInter1707,Spironolactone,DB00421,Unknown,Unknown,DDInter14|DDInter1707,https://ddinter.scbdd.com/ddinter/interact/1148087,2026-09-09T10:06:36+00:00
1148109,-1,DDInter14,Acetaminophen,DB00316,DDInter758,Fluoxetine,DB00472,Unknown,Unknown,DDInter14|DDInter758,https://ddinter.scbdd.com/ddinter/interact/1148109,2026-09-09T10:06:36+00:00
1148111,-1,DDInter14,Acetaminophen,DB00316,DDInter608,Duloxetine,DB00476,Unknown,Unknown,DDInter14|DDInter608,https://ddinter.scbdd.com/ddinter/interact/1148111,2026-09-09T10:06:36+00:00
1148127,-1,DDInter14,Acetaminophen,DB00316,DDInter1607,Ritonavir,DB00503,Unknown,Unknown,DDInter14|DDInter1607,https://ddinter.scbdd.com/ddinter/interact/1148127,2026-09-09T10:06:36+00:00
1148139,-1,DDInter14,Acetaminophen,DB00316,DDInter384,Ciprofloxacin,DB00537,Unknown,Unknown,DDInter14|DDInter384,https://ddinter.scbdd.com/ddinter/interact/1148139,2026-09-09T10:06:36+00:00
1148149,-1,DDInter14,Acetaminophen,DB00316,DDInter1020,Lamotrigine,DB00555,Unknown,Unknown,DDInter1020|DDInter14,https://ddinter.scbdd.com/ddinter/interact/1148149,2026-09-09T10:06:36+00:00
1148162,-1,DDInter14,Acetaminophen,DB00316,DDInter638,Enalapril,DB00584,Unknown,Unknown,DDInter14|DDInter638,https://ddinter.scbdd.com/ddinter/interact/1148162,2026-09-09T10:06:36+00:00
1148174,-1,DDInter14,Acetaminophen,DB00316,DDInter216,Bisoprolol,DB00612,Unknown,Unknown,DDInter14|DDInter216,https://ddinter.scbdd.com/ddinter/interact/1148174,2026-09-09T10:06:36+00:00
1148181,-1,DDInter14,Acetaminophen,DB00316,DDInter1675,Simvastatin,DB00641,Unknown,Unknown,DDInter14|DDInter1675,https://ddinter.scbdd.com/ddinter/interact/1148181,2026-09-09T10:06:36+00:00
1148194,-1,DDInter14,Acetaminophen,DB00316,DDInter1095,Losartan,DB00678,Unknown,Unknown,DDInter1095|DDInter14,https://ddinter.scbdd.com/ddinter/interact/1148194,2026-09-09T10:06:36+00:00
1148199,-1,DDInter14,Acetaminophen,DB00316,DDInter790,Furosemide,DB00695,Unknown,Unknown,DDInter14|DDInter790,https://ddinter.scbdd.com/ddinter/interact/1148199,2026-09-09T10:06:36+00:00
1148217,-1,DDInter14,Acetaminophen,DB00316,DDInter1605,Risperidone,DB00734,Unknown,Unknown,DDInter14|DDInter1605,https://ddinter.scbdd.com/ddinter/interact/1148217,2026-09-09T10:06:36+00:00
1148225,-1,DDInter14,Acetaminophen,DB00316,DDInter413,Clopidogrel,DB00758,Unknown,Unknown,DDInter14|DDInter413,https://ddinter.scbdd.com/ddinter/interact/1148225,2026-09-09T10:06:36+00:00
1148261,-1,DDInter14,Acetaminophen,DB00316,DDInter1735,Tacrolimus,DB00864,Unknown,Unknown,DDInter14|DDInter1735,https://ddinter.scbdd.com/ddinter/interact/1148261,2026-09-09T10:06:36+00:00
1148280,-1,DDInter14,Acetaminophen,DB00316,DDInter1202,Metronidazole,DB00916,Unknown,Unknown,DDInter1202|DDInter14,https://ddinter.scbdd.com/ddinter/interact/1148280,2026-09-09T10:06:36+00:00
1148288,-1,DDInter14,Acetaminophen,DB00316,DDInter20,Acetylsalicylic acid,DB00945,Unknown,Unknown,DDInter14|DDInter20,https://ddinter.scbdd.com/ddinter/interact/1148288,2026-09-09T10:06:36+00:00
1148315,-1,DDInter14,Acetaminophen,DB00316,DDInter883,Hydrochlorothiazide,DB00999,Unknown,Unknown,DDInter14|DDInter883,https://ddinter.scbdd.com/ddinter/interact/1148315,2026-09-09T10:06:36+00:00
1148339,-1,DDInter14,Acetaminophen,DB00316,DDInter900,Ibuprofen,DB01050,Unknown,Unknown,DDInter14|DDInter900,https://ddinter.scbdd.com/ddinter/interact/1148339,2026-09-09T10:06:36+00:00
1148342,-1,DDInter14,Acetaminophen,DB00316,DDInter83,Amoxicillin,DB01060,Unknown,Unknown,DDInter14|DDInter83,https://ddinter.scbdd.com/ddinter/interact/1148342,2026-09-09T10:06:36+00:00
1148348,-1,DDInter14,Acetaminophen,DB00316,DDInter133,Atorvastatin,DB01076,Unknown,Unknown,DDInter133|DDInter14,https://ddinter.scbdd.com/ddinter/interact/1148348,2026-09-09T10:06:36+00:00
1148355,-1,DDInter14,Acetaminophen,DB00316,DDInter1622,Rosuvastatin,DB01098,Unknown,Unknown,DDInter14|DDInter1622,https://ddinter.scbdd.com/ddinter/interact/1148355,2026-09-09T10:06:36+00:00
1148364,-1,DDInter14,Acetaminophen,DB00316,DDInter76,Amiodarone,DB01118,Unknown,Unknown,DDInter14|DDInter76,https://ddinter.scbdd.com/ddinter/interact/1148364,2026-09-09T10:06:36+00:00
1148371,-1,DDInter14,Acetaminophen,DB00316,DDInter305,Carvedilol,DB01136,Unknown,Unknown,DDInter14|DDInter305,https://ddinter.scbdd.com/ddinter/interact/1148371,2026-09-09T10:06:36+00:00
1148381,-1,DDInter14,Acetaminophen,DB00316,DDInter995,Itraconazole,DB01167,Unknown,Unknown,DDInter14|DDInter995,https://ddinter.scbdd.com/ddinter/interact/1148381,2026-09-09T10:06:36+00:00
1148399,-1,DDInter14,Acetaminophen,DB00316,DDInter393,Clarithromycin,DB01211,Unknown,Unknown,DDInter14|DDInter393,https://ddinter.scbdd.com/ddinter/interact/1148399,2026-09-09T10:06:36+00:00
1148400,-1,DDInter14,Acetaminophen,DB00316,DDInter334,Ceftriaxone,DB01212,Unknown,Unknown,DDInter14|DDInter334,https://ddinter.scbdd.com/ddinter/interact/1148400,2026-09-09T10:06:36+00:00
1148408,-1,DDInter14,Acetaminophen,DB00316,DDInter1553,Quetiapine,DB01224,Unknown,Unknown,DDInter14|DDInter1553,https://ddinter.scbdd.com/ddinter/interact/1148408,2026-09-09T10:06:36+00:00
1148410,-1,DDInter14,Acetaminophen,DB00316,DDInter513,Dexamethasone,DB01234,Unknown,Unknown,DDInter14|DDInter513,https://ddinter.scbdd.com/ddinter/interact/1148410,2026-09-09T10:06:36+00:00
1148412,-1,DDInter14,Acetaminophen,DB00316,DDInter118,Aripiprazole,DB01238,Unknown,Unknown,DDInter118|DDInter14,https://ddinter.scbdd.com/ddinter/interact/1148412,2026-09-09T10:06:36+00:00
1148916,-1,DDInter1915,Valsartan,DB00177,DDInter1164,Metformin,DB00331,Unknown,Unknown,DDInter1164|DDInter1915,https://ddinter.scbdd.com/ddinter/interact/1148916,2026-09-09T10:06:36+00:00
1148929,-1,DDInter1927,Venlafaxine,DB00285,DDInter1164,Metformin,DB00331,Unknown,Unknown,DDInter1164|DDInter1927,https://ddinter.scbdd.com/ddinter/interact/1148929,2026-09-09T10:06:36+00:00
1148936,-1,DDInter1164,Metformin,DB00331,DDInter1340,Omeprazole,DB00338,Unknown,Unknown,DDInter1164|DDInter1340,https://ddinter.scbdd.com/ddinter/interact/1148936,2026-09-09T10:06:36+00:00
1148956,-1,DDInter1164,Metformin,DB00331,DDInter608,Duloxetine,DB00476,Unknown,Unknown,DDInter1164|DDInter608,https://ddinter.scbdd.com/ddinter/interact/1148956,2026-09-09T10:06:36+00:00
1148974,-1,DDInter1164,Metformin,DB00331,DDInter1174,Methotrexate,DB00563,Unknown,Unknown,DDInter1164|DDInter1174,https://ddinter.scbdd.com/ddinter/interact/1148974,2026-09-09T10:06:36+00:00
1148982,-1,DDInter1164,Metformin,DB00331,DDInter1675,Simvastatin,DB00641,Unknown,Unknown,DDInter1164|DDInter1675,https://ddinter.scbdd.com/ddinter/interact/1148982,2026-09-09T10:06:36+00:00
1149022,-1,DDInter1164,Metformin,DB00331,DDInter1202,Metronidazole,DB00916,Unknown,Unknown,DDInter1164|DDInter1202,https://ddinter.scbdd.com/ddinter/interact/1149022,2026-09-09T10:06:36+00:00
1149049,-1,DDInter1164,Metformin,DB00331,DDInter1622,Rosuvastatin,DB01098,Unknown,Unknown,DDInter1164|DDInter1622,https://ddinter.scbdd.com/ddinter/interact/1149049,2026-09-09T10:06:36+00:00
1149112,-1,DDInter1326,Olanzapine,DB00334,DDInter1340,Omeprazole,DB00338,Unknown,Unknown,DDInter1326|DDInter1340,https://ddinter.scbdd.com/ddinter/interact/1149112,2026-09-09T10:06:36+00:00
1149138,-1,DDInter1326,Olanzapine,DB00334,DDInter1675,Simvastatin,DB00641,Unknown,Unknown,DDInter1326|DDInter1675,https://ddinter.scbdd.com/ddinter/interact/1149138,2026-09-09T10:06:36+00:00
1149145,-1,DDInter1326,Olanzapine,DB00334,DDInter1951,Warfarin,DB00682,Unknown,Unknown,DDInter1326|DDInter1951,https://ddinter.scbdd.com/ddinter/interact/1149145,2026-09-09T10:06:36+00:00
1149171,-1,DDInter1326,Olanzapine,DB00334,DDInter1622,Rosuvastatin,DB01098,Unknown,Unknown,DDInter1326|DDInter1622,https://ddinter.scbdd.com/ddinter/interact/1149171,2026-09-09T10:06:36+00:00
1149425,-1,DDInter1915,Valsartan,DB00177,DDInter1340,Omeprazole,DB00338,Unknown,Unknown,DDInter1340|DDInter1915,https://ddinter.scbdd.com/ddinter/interact/1149425,2026-09-09T10:06:36+00:00
1149426,-1,DDInter1565,Ramipril,DB00178,DDInter1340,Omeprazole,DB00338,Unknown,Unknown,DDInter1340|DDInter1565,https://ddinter.scbdd.com/ddinter/interact/1149426,2026-09-09T10:06:36+00:00
